user_id,journey_ids,plug_in_time,departure_time,time_slot,carbon_emission,avg_carbon_emission,avg_priority_carbon_emission,total_demand,charging_duration,user_type
3_nurse,"['2d89c5e2fe9042be8f52ee6b14571654', '1001f7cea5044e22b8238f3a580874f5', '29a2629b76c24ee087f7a1236555e2a5']",2022-08-12 23:11,2022-08-13 08:03,2022-08-12 23:11 ~ 2022-08-13 00:19,279.4333333333333,4.109313725490195,93.14444444444443,37.5,68.0,nurse
,,,,,,,,,,
,,,,,,,,,,
6_nurse,"['9fed8bfd0ff3485487675ca3fe16af17', '642a67762940459caa556b38ec9736bb', '194cb44ad49b423e9b4b511ac62b2070']",2022-08-09 14:10,2022-08-10 00:56,2022-08-09 14:10 ~ 2022-08-09 14:42,99.46666666666667,3.1083333333333334,33.15555555555556,25.5,32.0,nurse
6_nurse,"['d758d5607ca1487588b1c04bfb7c5002', '09cb7604c31d4f51a9a62d4307a07302', 'abe4dde3d03e4097ab9e8ec3e469c589']",2022-08-11 09:00,2022-08-11 13:00,2022-08-11 09:00 ~ 2022-08-11 09:28,106.4,3.8000000000000003,35.46666666666667,24.0,28.0,nurse
6_nurse,"['b444e55257734aa2bf219188b1313424', 'aba6fe679325404fb4b02179b4bfd9a1', 'dd7a0bf97b0543dba3850512d150e759']",2022-08-12 20:44,2022-08-13 08:02,2022-08-12 20:44 ~ 2022-08-12 21:34,201.43333333333334,4.028666666666667,67.14444444444445,31.5,50.0,nurse
6_nurse,"['4c5e20b3936f4371b1f12f714e5fd6b4', '1a262833e6514c4b8f16cb8520b61abe']",2022-08-14 17:34,2022-08-14 19:34,2022-08-14 17:34 ~ 2022-08-14 17:59,96.25,3.85,48.125,18.0,25.0,nurse
,,,,,,,,,,
11_nurse,"['1b3b5e078eac436ca7ac249252808854', '328e6047235549ed9ced058ffc8c79fb', '7ec4c34907cf4319ab61f9f5d3fd9312']",2022-08-09 23:08,2022-08-10 08:07,2022-08-09 23:08 ~ 2022-08-09 23:54,185.86666666666667,4.040579710144928,61.955555555555556,30.0,46.0,nurse
,,,,,,,,,,
11_nurse,"['f5ba783cb392420f8988908e34d9d389', '715c5382f70b4dc787fbd2727ba0ce9f', '4d0f148976324214b870ca14d8310093']",2022-08-13 05:06,2022-08-13 12:11,2022-08-13 05:06 ~ 2022-08-13 05:42,150.4,4.177777777777778,50.13333333333333,26.7,36.0,nurse
,,,,,,,,,,
,,,,,,,,,,
15_5_9,"['a6b1377df7f14880b88a13bded9bf403', '9066208903624e63a16abd5269758617', '652e2cb3709d4b1eb588e592a6b16f19']",2022-08-09 13:26,2022-08-09 20:57,2022-08-09 13:26 ~ 2022-08-09 14:05,120.55,3.091025641025641,40.18333333333333,27.9,39.0,5_9
,,,,,,,,,,
15_5_9,"['05358f9de54d42d5941adfb61d51690c', '36ef551226264d9291b4aab3e9556d27', '5618d07d679b47ef8a5de5796edcb08d']",2022-08-12 10:43,2022-08-12 20:21,2022-08-12 10:43 ~ 2022-08-12 11:27,156.48333333333332,3.5564393939393937,52.161111111111104,29.4,44.0,5_9
15_5_9,"['a9a06e535e6a4a398ba16d99e9e48f48', '37dbf62639834b95aa6fcdfcde6e0440']",2022-08-14 05:38,2022-08-14 08:38,2022-08-14 05:38 ~ 2022-08-14 06:00,83.6,3.8,41.8,17.1,22.0,5_9
,,,,,,,,,,
9_9_5,"['d82ee555d7fd4a21a2256962d6133ba5', '9078b32c8d394da4844f8b1bd1c49909', 'c593cc34018a4d71bc84c840ab7e8f3e']",2022-08-09 23:08,2022-08-10 08:46,2022-08-09 23:08 ~ 2022-08-09 23:54,185.86666666666667,4.040579710144928,61.955555555555556,30.3,46.0,9_5
9_9_5,"['c0ef873aedd941e3a98a71bfe6a4b8e8', '577043e92a5547b6aa541e768f4844b1', '894396fbb3e844e68e6eafcbb5b7cc92']",2022-08-11 17:58,2022-08-11 19:58,2022-08-11 17:58 ~ 2022-08-11 18:08,38.2,3.8200000000000003,12.733333333333334,18.3,10.0,9_5
,,,,,,,,,,
9_9_5,"['0c5afb6339484904a49e303577882d8b', 'a8792512818b4e898b06cdae9eafed3e']",2022-08-14 17:23,2022-08-14 21:23,2022-08-14 17:23 ~ 2022-08-14 17:42,72.68333333333334,3.825438596491228,36.34166666666667,16.2,19.0,9_5
,,,,,,,,,,
15_9_5,"['50c6834baa744d4ab67a712033003e54', 'cd6015419da6408ea4e7a20e77d1ec01', '0560e6069f59401db50ea9bcdb378cfc']",2022-08-09 22:22,2022-08-10 08:22,2022-08-09 22:22 ~ 2022-08-09 22:46,98.79999999999998,4.116666666666666,32.93333333333333,22.8,24.0,9_5
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
13_nurse,"['9921ea0a6a57432bb2d3aac2c3ce8629', '03a4fc522bda4f30864ebce78db91d6e', 'd01fb9fa91e149b19c885fb9ae372a1c']",2022-08-08 17:28,2022-08-08 20:28,2022-08-08 17:28 ~ 2022-08-08 18:00,123.93333333333334,3.872916666666667,41.31111111111111,25.5,32.0,nurse
,,,,,,,,,,
,,,,,,,,,,
13_nurse,"['94f5af7196224a00b29d20fa516e02b5', 'fccfc769eb9a402f9b49907604648793', '4e95d59079124563b1fa9e4692eb2533']",2022-08-13 05:21,2022-08-13 12:22,2022-08-13 05:21 ~ 2022-08-13 05:39,75.75,4.208333333333333,25.25,20.7,18.0,nurse
,,,,,,,,,,
14_5_9,"['35d613964100488c8578fe742c7f902a', 'b88ac51a18ee42a6a053efadf8345b8f', '15c10cb323b741cbbf896024138a58c2']",2022-08-08 05:46,2022-08-08 09:46,2022-08-08 05:46 ~ 2022-08-08 05:51,21.0,4.2,7.0,16.5,5.0,5_9
14_5_9,"['29dbbc8185f943dcbc7235256c844f58', 'b8f33480a27c445b82cc691a932a2b7d', '0036764a545a4faab622db31017ef8e4']",2022-08-09 13:34,2022-08-09 20:16,2022-08-09 13:34 ~ 2022-08-09 13:45,34.1,3.1,11.366666666666667,18.6,11.0,5_9
,,,,,,,,,,
14_5_9,"['d7be33951d174c5b9029626a45d3a43b', '103a953db6ce4396a05b64897d50854b', 'df256c59d0874b3891929b154694c2b2']",2022-08-12 11:16,2022-08-12 20:46,2022-08-12 11:16 ~ 2022-08-12 12:08,181.93333333333334,3.4987179487179487,60.644444444444446,32.1,52.0,5_9
14_5_9,"['559fa66649814c529d4a3209dc12be93', '78219f8ef0cb4b5990c3f173ccccfb9c']",2022-08-14 05:24,2022-08-14 08:24,2022-08-14 05:24 ~ 2022-08-14 05:47,87.3,3.7956521739130435,43.65,17.4,23.0,5_9
,,,,,,,,,,
8_5_9,"['51327c90740849bb8fd01e151135809c', '06436bd2059c4d9c91a9d861a07dd55b', '5d41c4a3c66b4568bcc680cdccecf5f6']",2022-08-09 10:41,2022-08-09 20:27,2022-08-09 10:41 ~ 2022-08-09 11:44,205.85,3.2674603174603174,68.61666666666666,35.7,63.0,5_9
8_5_9,"['87601057b5d0445986c8d66571590a44', '8f7d14677d6a41e1b95b31d346935206', 'c0e49d5f5394491d89e2df8256951637']",2022-08-11 05:27,2022-08-11 09:27,2022-08-11 05:27 ~ 2022-08-11 05:53,118.30000000000001,4.550000000000001,39.43333333333334,23.4,26.0,5_9
8_5_9,"['61286e27f9874606b40d3dc99270513f', 'e67bf4e1ead84ac5ae23a7331eaf9292', '75f65b452a8c4d3f8b10014944836db2']",2022-08-12 11:53,2022-08-12 20:41,2022-08-12 11:53 ~ 2022-08-12 12:38,155.98333333333332,3.466296296296296,51.99444444444444,29.7,45.0,5_9
,,,,,,,,,,
20_5_9,"['6ad75cca036d45bdbfb8476809f76517', 'f65ad4ab334a42ab8f7b794e5a630e49', '5b8f3fe166304c2e8c0bf61675873c81']",2022-08-08 05:57,2022-08-08 07:57,2022-08-08 05:57 ~ 2022-08-08 06:43,193.2,4.2,64.39999999999999,30.0,46.0,5_9
20_5_9,"['fd6ebc01a8124619b268e6c3dffa6cd6', 'a4e7b588f48548f6a4319569cb77c2a9', 'bce079eed4af48cc8b5a3ad1e6b4cdb6']",2022-08-09 11:50,2022-08-09 20:43,2022-08-09 11:50 ~ 2022-08-09 12:27,116.71666666666667,3.1545045045045046,38.90555555555556,27.3,37.0,5_9
20_5_9,"['e0ac918d550d45b79c4e1de31c111907', '4e283bfbff0d45d9aa106f9dd3fc62de', '7aede6fcf9654d0eb5e3585cdfd5ccae']",2022-08-11 05:52,2022-08-11 09:52,2022-08-11 05:52 ~ 2022-08-11 06:38,224.56666666666666,4.881884057971014,74.85555555555555,30.3,46.0,5_9
20_5_9,"['fa762f2678f24677bb7fe3f2dcdf3d91', 'fb09323a9ed24d18b15abb13106adf7e', '0f6d5d87255644a3ba12c34974747ada']",2022-08-12 11:20,2022-08-12 20:49,2022-08-12 11:20 ~ 2022-08-12 11:24,14.2,3.55,4.733333333333333,16.2,4.0,5_9
20_5_9,"['0e1d2e43771e4565906cf2392af63a59', '8e50c5b6f07b4149bc61ae7b5977b471']",2022-08-14 05:48,2022-08-14 08:48,2022-08-14 05:48 ~ 2022-08-14 06:17,111.05000000000001,3.8293103448275865,55.525000000000006,19.5,29.0,5_9
17_9_5,"['d514e758c4824f3e885966ff6f392901', 'e5608cf3dd5f4992a7f5c7b757fc3c74', '717f719f45cf406b8d748a3d17d48017']",2022-08-08 17:31,2022-08-08 20:31,2022-08-08 17:31 ~ 2022-08-08 17:42,42.71666666666667,3.8833333333333333,14.238888888888889,18.6,11.0,9_5
17_9_5,"['fb2d6fff5c354194afc06d36783f5502', '959d9eb44b1541dfadc714a89b5f38c7', 'bf6383c46fa644bcb81c67e816b9a0d0']",2022-08-10 00:36,2022-08-10 08:22,2022-08-10 00:36 ~ 2022-08-10 01:01,102.86666666666666,4.1146666666666665,34.288888888888884,23.1,25.0,9_5
,,,,,,,,,,
17_9_5,"['f6601fe83f9940d9a59f595ce5ade4e1', '95be947dd3154368927f6ea3a03394b9', '77cab33555ef4d489065c7c4cbb5487f']",2022-08-12 21:05,2022-08-13 08:44,2022-08-12 21:05 ~ 2022-08-12 21:20,60.25,4.016666666666667,20.083333333333332,19.8,15.0,9_5
17_9_5,"['efcc5e9b1fe240b094bf2bd0ac6742d3', '19c9f225f2bd416c890b0000d95bee55']",2022-08-14 17:17,2022-08-14 20:17,2022-08-14 17:17 ~ 2022-08-14 17:33,60.733333333333334,3.7958333333333334,30.366666666666667,15.0,16.0,9_5
7_5_9,"['a731647a3203430f824171aa6c40d992', 'f5746ba42e27477c86382beb3e59a43d', 'a41ced93cc3b4d08b9b07ade29167f5f']",2022-08-08 06:01,2022-08-08 08:01,2022-08-08 06:01 ~ 2022-08-08 06:18,71.4,4.2,23.8,20.4,17.0,5_9
7_5_9,"['f68157d025f941c49abb5b0ef7a4b6b1', 'eae1f25231c747ed853c6e830f14edef', '4e584a433c1b40529fb5a3286796050e']",2022-08-09 11:07,2022-08-09 20:46,2022-08-09 11:07 ~ 2022-08-09 11:35,91.35,3.2624999999999997,30.45,24.0,28.0,5_9
7_5_9,"['48adc2bd03184ca2a28d086a6b63b242', '0fa0ff88d32f46e3b5c7719fe1351b3f', '08e7315f787d4f9bb3968f45e959e001']",2022-08-11 05:09,2022-08-11 08:09,2022-08-11 05:09 ~ 2022-08-11 05:28,86.45,4.55,28.816666666666666,21.3,19.0,5_9
,,,,,,,,,,
7_5_9,"['36c61a1bb902418bb6988ef444470628', '46cbe4fc74834c339f77fe2a5fd28482']",2022-08-14 06:01,2022-08-14 10:01,2022-08-14 06:01 ~ 2022-08-14 06:21,77.0,3.85,38.5,16.5,20.0,5_9
2_nurse,"['86feaff02bf84b39a00bde6ef6854b12', '665400befdc04959a16c149cc7e8e2c8', 'afd3855436e04a22870e2e2e24414094']",2022-08-08 09:43,2022-08-08 13:43,2022-08-08 09:43 ~ 2022-08-08 10:47,226.41666666666666,3.5377604166666665,75.47222222222221,36.3,64.0,nurse
2_nurse,"['b0a5db0ce3d745319ae12575cb5742b6', 'b1face2b35994f7b99c72a07c06d79d3', 'c31f59ed3c10485ea6143912cd2f4d41']",2022-08-09 15:11,2022-08-10 00:14,2022-08-09 15:11 ~ 2022-08-09 15:48,123.6,3.34054054054054,41.199999999999996,27.0,37.0,nurse
,,,,,,,,,,
,,,,,,,,,,
2_nurse,"['afb998dbac3d497693f145688171c867', '4f3909c5174c47399ccd283fdb9b5f1b']",2022-08-14 17:13,2022-08-14 21:13,2022-08-14 17:13 ~ 2022-08-14 17:29,60.53333333333333,3.783333333333333,30.266666666666666,15.0,16.0,nurse
20_nurse,"['aa638b08a00d431b85ae530ebd5b54c3', '4bf861dc0ad24267bc21ee9eee1ddff2', '707f8d4f1ff44e30bb4195942c633144']",2022-08-08 17:03,2022-08-08 21:03,2022-08-08 17:03 ~ 2022-08-08 17:13,37.166666666666664,3.7166666666666663,12.388888888888888,18.0,10.0,nurse
20_nurse,"['3b91e74992004c4fba2c7819bbd01e90', '6728449a8bf248f4a5f67569373c9e76', 'e42406bc49564ac39f9601122e51235c']",2022-08-10 01:36,2022-08-10 08:21,2022-08-10 01:36 ~ 2022-08-10 01:49,52.86666666666667,4.066666666666666,17.622222222222224,19.2,13.0,nurse
20_nurse,"['f3806cd89f2d4980b8dac78739c7f9c1', 'c09028717b5a497ca646b7f1a514fe81', '5650ba0352844d1e91ae045dc5889b8d']",2022-08-11 17:04,2022-08-11 21:04,2022-08-11 17:04 ~ 2022-08-11 17:44,143.6,3.59,47.86666666666667,28.2,40.0,nurse
20_nurse,"['3ebbe234537647f3a7f21b9deeb41ff6', '9e9ef1058a0d45a4801e782bc4d68107', 'd163da6d581c4942b90eeb5d7ec91e1b']",2022-08-13 03:18,2022-08-13 12:39,2022-08-13 03:18 ~ 2022-08-13 03:33,65.6,4.373333333333333,21.866666666666664,19.8,15.0,nurse
,,,,,,,,,,
8_nurse,"['1aa81f30b20f4193bb2bac5cb9f100cd', '9f948de71aad4b99b4bbb35b1007818e', '2abde03c9cc8465c9731c10d19932493']",2022-08-08 09:07,2022-08-08 12:07,2022-08-08 09:07 ~ 2022-08-08 09:41,124.69999999999999,3.6676470588235293,41.56666666666666,26.1,34.0,nurse
8_nurse,"['c876da4953174e97a6ca2c5084936f99', '932468553a834149b49cba4c953b7f7f', 'f7910106902f4dfb8b2429c2b373950b']",2022-08-09 14:09,2022-08-10 00:37,2022-08-09 14:09 ~ 2022-08-09 14:50,127.75,3.1158536585365852,42.583333333333336,28.5,41.0,nurse
,,,,,,,,,,
8_nurse,"['38547d9115494321b30f59b846a64c97', '9d01b963cccb45c396f5411733de8253', '0d083142217148cabab5166c2e80dc27']",2022-08-12 23:04,2022-08-13 08:19,2022-08-12 23:04 ~ 2022-08-12 23:27,94.3,4.1,31.433333333333334,22.5,23.0,nurse
,,,,,,,,,,
7_9_5,"['900e997a59e14e70b168af17b198b3fe', '4527ef8243ea4edc814f0da7d18e60df', '7e293f45a7124b5cab64509fc41c390f']",2022-08-08 17:44,2022-08-08 21:44,2022-08-08 17:44 ~ 2022-08-08 17:57,50.483333333333334,3.8833333333333333,16.82777777777778,19.2,13.0,9_5
7_9_5,"['6fbd7de275c84ecf8ee055f48071a289', '9db1cba2d92b46508780bae6eb1dd7e6', 'd6b086758cd94ef8ae0fbd38041d1923']",2022-08-09 21:43,2022-08-10 08:20,2022-08-09 21:43 ~ 2022-08-09 22:18,143.23333333333335,4.092380952380953,47.74444444444445,26.4,35.0,9_5
7_9_5,"['f5939bc5e9eb49c09009356d3163ea9b', '9f5fa3d3c4e5495f8de67faaf793fc7a', 'c73a0a1cdf3b4628b23c1bcfdffe6869']",2022-08-11 17:28,2022-08-11 21:28,2022-08-11 17:28 ~ 2022-08-11 18:21,197.33333333333334,3.7232704402515724,65.77777777777779,32.4,53.0,9_5
,,,,,,,,,,
7_9_5,"['c129b005ef26480f8a4ca1f74ff7273f', '1b1859783f744b90b76edb5c024fc0ff']",2022-08-14 17:44,2022-08-14 19:44,2022-08-14 17:44 ~ 2022-08-14 17:51,26.95,3.85,13.475,12.0,7.0,9_5
1_nurse,"['6e8da38033ae49edaaf1a15f54c77d47', 'b3cbc197bbd94ae8b4ea77cdb4de2350', '041dafe2d11c42a08ac59301570061c1']",2022-08-08 09:54,2022-08-08 12:54,2022-08-08 09:54 ~ 2022-08-08 10:59,228.61666666666667,3.5171794871794875,76.20555555555556,36.6,65.0,nurse
1_nurse,"['2fc55d8493e443cbb18b0031a078e619', '7ccfb0d7625b41459ff385654cd82cf3', '66dbdcb948b847efaa976d050d566b5c']",2022-08-09 15:16,2022-08-10 00:07,2022-08-09 15:16 ~ 2022-08-09 15:46,100.33333333333334,3.3444444444444446,33.44444444444445,24.9,30.0,nurse
1_nurse,"['ac2cedb63a3d443cb767f3eab3c832e4', '50382112bed447d8b256abb0da05a41d', 'c5f5c9fa1db94b648180bcd9378bd11a']",2022-08-11 09:55,2022-08-11 11:55,2022-08-11 09:55 ~ 2022-08-11 10:23,102.01666666666667,3.643452380952381,34.00555555555555,24.0,28.0,nurse
1_nurse,"['ed0f3c568a974be5967fd4d184a0f48d', 'ca9072e169404016b4b1698ce64d7321', '36a3a3e7a58b455d81d0835f7d654e25']",2022-08-12 21:38,2022-08-13 08:48,2022-08-12 21:38 ~ 2022-08-12 22:34,226.5666666666667,4.045833333333333,75.52222222222223,33.6,56.0,nurse
,,,,,,,,,,
9_nurse,"['e96ce2bc72d149b280726ee5d88b389f', 'd9a10c3d43bd48e78bd5a5eab3ad9798', '2abb2499bc7b4111b65fea1895957448']",2022-08-08 09:57,2022-08-08 11:57,2022-08-08 09:57 ~ 2022-08-08 10:08,39.06666666666666,3.5515151515151513,13.02222222222222,18.6,11.0,nurse
9_nurse,"['553e529b0019480ba9d11a877dfa938e', '6e1d357aacf341939eafc338490f5c6f', '0795e20fcef44b278a8ae1587ed04792']",2022-08-09 15:24,2022-08-10 00:33,2022-08-09 15:24 ~ 2022-08-09 15:29,16.5,3.3,5.5,16.5,5.0,nurse
,,,,,,,,,,
9_nurse,"['386010c76931473785f62db270cd5dc7', '640ae9e3d8ad43a88976197e550f358d', '88ccde25169e44ea82b3bb8790bd53dc']",2022-08-12 21:07,2022-08-13 08:04,2022-08-12 21:07 ~ 2022-08-12 21:44,148.85000000000002,4.0229729729729735,49.616666666666674,27.0,37.0,nurse
,,,,,,,,,,
,,,,,,,,,,
18_nurse,"['ce0ba362b36d4e85a10d85a4449050fb', 'a24c53834f6648f097822ec219147941', 'fa9ff08739ab43b88c8454663b20c48e']",2022-08-09 22:57,2022-08-10 08:15,2022-08-09 22:57 ~ 2022-08-09 23:51,218.7,4.05,72.89999999999999,32.7,54.0,nurse
18_nurse,"['8302e721cc16461fb13c53fe2d020613', '914e9a7cb71c4d9d82a492b3a6b4102f', 'b6632c140a594c5582de98666f06f1ac']",2022-08-11 17:03,2022-08-11 21:03,2022-08-11 17:03 ~ 2022-08-11 17:16,46.36666666666667,3.566666666666667,15.455555555555556,19.2,13.0,nurse
18_nurse,"['21593c50d1e447978ae105e4d1e47394', 'e977e351b8a54d91a88fbb8a04e219d0', 'd0da833015b24291becd3e243d6f6bf7']",2022-08-13 01:40,2022-08-13 12:56,2022-08-13 01:40 ~ 2022-08-13 01:52,52.0,4.333333333333333,17.333333333333332,18.9,12.0,nurse
18_nurse,"['cda0279ab8fa4a11a9c91b98dc7604bc', '34d1a2c9010b4f77911b5f69ce2603c8']",2022-08-14 21:35,2022-08-14 23:35,2022-08-14 21:35 ~ 2022-08-14 22:33,260.31666666666666,4.488218390804597,130.15833333333333,29.1,58.0,nurse
18_5_9,"['40c82e58f5484d208683df90123a516d', 'c2bc7a62db544dd4998aeb4cd8aa219c', 'ce425b0ca28b46e797829ddc1b82ec08']",2022-08-08 05:44,2022-08-08 08:44,2022-08-08 05:44 ~ 2022-08-08 06:28,184.8,4.2,61.6,29.4,44.0,5_9
,,,,,,,,,,
,,,,,,,,,,
18_5_9,"['ace03388236d4f919c8961d3754e4a8d', '50b0f22d4d584e69bb36848b7df3e803', '15810d375d394db6b58e7a682c651bfa']",2022-08-12 11:03,2022-08-12 20:05,2022-08-12 11:03 ~ 2022-08-12 12:24,283.55,3.5006172839506173,94.51666666666667,41.7,81.0,5_9
,,,,,,,,,,
12_9_5,"['a2be7730229546f0acaaa603e05721e4', '1a5ab8f07462476b84233938ee47f03c', '71231c7e6e314f84bb51a8e852f667c8']",2022-08-08 17:11,2022-08-08 21:11,2022-08-08 17:11 ~ 2022-08-08 17:16,18.583333333333332,3.7166666666666663,6.194444444444444,16.5,5.0,9_5
12_9_5,"['6a9931146db34c2c9d6a63a4eccf5b35', '7a75172434454d43829b4a1e3d066e81', '3e5ee6d34d8144cb9e2c78112ea09c57']",2022-08-10 00:03,2022-08-10 08:21,2022-08-10 00:03 ~ 2022-08-10 00:22,78.21666666666667,4.116666666666667,26.072222222222223,21.3,19.0,9_5
12_9_5,"['c8d16d586b134c4fa3201e3707decf33', '955bafbaf69d4763b780bc6fba560bca', 'c00a99e266bd4dbdb5b4bb694348c11f']",2022-08-11 17:04,2022-08-11 19:04,2022-08-11 17:04 ~ 2022-08-11 17:19,53.5,3.566666666666667,17.833333333333332,19.8,15.0,9_5
12_9_5,"['9d7f087052f846cf9e55d72a3781a46d', '934472d33dbc43bb9180133c49c828cc', '2b9e319e905a458eb28367ea8ca3760b']",2022-08-12 21:55,2022-08-13 08:49,2022-08-12 21:55 ~ 2022-08-12 22:25,121.41666666666667,4.0472222222222225,40.47222222222222,24.9,30.0,9_5
12_9_5,"['989a761cd55a42deb194e77a91520b39', '8099923f2ec048e7a1da7ffa50bc46dd']",2022-08-14 17:29,2022-08-14 20:29,2022-08-14 17:29 ~ 2022-08-14 17:54,96.18333333333334,3.8473333333333333,48.09166666666667,18.0,25.0,9_5
,,,,,,,,,,
4_9_5,"['9cf4b276a39f41048136a8b29e84bc7e', '834a6259132a4e3e9a9114f283f09aa4', 'e9259735ae9740eda2588ff2ad56dbd2']",2022-08-09 23:01,2022-08-10 08:17,2022-08-09 23:01 ~ 2022-08-09 23:15,56.93333333333333,4.066666666666666,18.977777777777778,19.5,14.0,9_5
4_9_5,"['4fead2576e37415db53fe8176a1c2671', '3bc348ebf85541d892d1459a130466bf', 'c21acfcb3a87438db1751ca0689e992a']",2022-08-11 17:44,2022-08-11 20:44,2022-08-11 17:44 ~ 2022-08-11 17:54,36.333333333333336,3.6333333333333337,12.111111111111112,18.3,10.0,9_5
,,,,,,,,,,
4_9_5,"['86fd5b321c434735bb413be33978871b', 'bd08cba15be24652848e9ce2cdc620b5']",2022-08-14 17:57,2022-08-14 20:57,2022-08-14 17:57 ~ 2022-08-14 18:51,213.20000000000002,3.9481481481481486,106.60000000000001,27.9,54.0,9_5
6_9_5,"['6993a2266c734a23b29fa7cc0369d002', 'd30e6ee3a0b142849b78bf0a7e767427', 'c1036ce6f9e340079970db0bae968350']",2022-08-08 17:22,2022-08-08 20:22,2022-08-08 17:22 ~ 2022-08-08 17:43,80.21666666666667,3.81984126984127,26.73888888888889,21.9,21.0,9_5
6_9_5,"['25cf708e74ba4508b0ea3154e3a43919', 'c1890e9120f64dd494c118fc0637cd07', 'd7986c654bf44cf99a0ca45445939a59']",2022-08-09 23:08,2022-08-10 08:30,2022-08-09 23:08 ~ 2022-08-09 23:33,101.51666666666667,4.060666666666666,33.83888888888889,23.1,25.0,9_5
6_9_5,"['fe8ae12cee8b4982aa2723aea60dadfd', 'c84d854a14174afba1569efd0a3b9b83', '76afd4a89adb4161ac57be398980178f']",2022-08-11 17:14,2022-08-11 21:14,2022-08-11 17:14 ~ 2022-08-11 17:51,133.36666666666667,3.6045045045045048,44.455555555555556,27.3,37.0,9_5
6_9_5,"['f5bcadbc1a9949a297a439e52828edbf', '2d176b4dcc4943928f3ba2c34c1c19af', 'd1b2f08761734add96dce5d82f0d4935']",2022-08-12 23:37,2022-08-13 08:39,2022-08-12 23:37 ~ 2022-08-12 23:50,53.3,4.1,17.766666666666666,19.2,13.0,9_5
6_9_5,"['4abd897348cf42c8991fc57d5cb28d03', '42e660197b014f8da3acfa74580e8914']",2022-08-14 17:14,2022-08-14 21:14,2022-08-14 17:14 ~ 2022-08-14 17:44,114.43333333333334,3.8144444444444447,57.21666666666667,19.8,30.0,9_5
,,,,,,,,,,
